precio;superficie;habitaciones;ascensor;banos;aire_acond;balcon;terraza;renta;longevidad;educ_sup;presion_mig;hospital;metro;universidad;autobus_interurbano;autobus_local;policia_local
290000;116;3;1;2;0;0;1;14152;27.003;322.077.922;0.7772021;0.362131140226736;324.116.997.804.421;33.448.643.971.044;123.889.913.116.387;133.956.551.993.596;0.144608617949438
289000;150;4;1;2;0;0;0;7931;26.171;87.108.014;59.440.559;0.570512350315301;190.302.215.713.979;209.487.974.491.889;249.447.095.299.524;0.523919482751814;0.598257681117957
227000;104;3;1;1;0;0;0;14749;30.619;402.515.723;56.782.334;0.554525336691886;241.664.460.406.847;0.380124170095209;244.184.939.365.555;0.506397616567504;0.119271246848644
39200;82;3;0;1;0;0;0;7876;28.243;113.636.364;152.597.403;0.399324447991671;0.177553274135414;0.928322430647026;169.054.846.914.571;142.504.155.799.973;0.183343741707328
49800;53;3;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.612840066038051;0.483974104806891;0.642363088848767;216.165.839.318.973;0.252538707975036;0.259713734391789
40000;53;2;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.366061352091389;0.237333813838144;0.407875264240104;22.548.665.294.843;0.512808089957925;0.373969022416406
114000;100;3;0;2;0;0;0;12208;19.806;297.376.093;29.154.519;0.898908921170232;428.685.535.371.945;437.236.046.674.502;139.676.675.734.828;202.476.667.618.465;10.210.042.542.464
49800;53;3;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.597045100882365;0.4688548594494;0.626968160272165;216.509.411.550.595;0.267802152772006;0.261220015362315
40000;53;2;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.378303383415751;0.225895881962386;0.421722512578093;227.339.226.145.585;0.508162812290503;0.359671808235296
114000;100;3;0;2;0;0;0;12208;19.806;297.376.093;29.154.519;0.886092506822319;427.306.478.423.604;435.884.500.658.969;14.038.115.944.407;202.056.334.020.123;100.731.626.735.104
120000;83;3;1;1;0;0;1;9063;9.83;211.838.006;2.484.472;0.91000778366983;433.028.810.201.387;439.293.130.704.674;115.302.485.372.299;182.733.072.342.016;107.708.176.213.296
115000;110;3;1;1;0;0;0;9922;38.754;150.417.827;30.640.669;0.222527837330141;408.445.037.852.193;241.891.522.935.135;102.473.262.688.691;0.623467591773269;208.906.987.352.516
280000;123;3;0;1;1;0;0;20162;33.462;53.221.957;71.599.045;0.38590225086042;119.061.606.063.434;0.395504359818874;0.596398904538772;100.264.791.432.473;105.076.496.806.226
226000;106;3;1;1;0;0;1;17218;43.327;498.652.291;0.8086253;0.262494047367939;123.235.142.889.812;0.909423383900465;127.589.549.775.887;0.754492880268237;1.214.846.733.234
132000;90;4;1;1;0;0;1;8529;28.1;131.034.483;24.137.931;0.229311168835909;427.225.736.809.849;424.074.675.754.053;0.399385900036061;0.934029820288554;144.514.112.475.525
245000;195;5;1;3;0;0;1;11554;36.58;250.755.287;0.9090909;0.797293332421864;222.130.369.287.494;173.318.922.619.274;297.161.298.379.034;0.32941851641355;0.804441242687101
57000;89;4;0;1;0;0;0;4723;21.165;42.440.318;100.529.101;0.296963166109815;169.981.573.542.764;109.881.353.375.541;142.069.348.634.567;0.559131120257707;145.621.362.154.385
380000;105;4;1;2;0;0;1;11220;24.678;288.659.794;134.482.759;0.299770732644253;262.078.602.436.725;0.490950721286659;236.095.848.003.373;0.291542428523117;0.192153313859382
57400;69;3;1;1;0;0;0;5256;21.447;39.622.642;126.415.094;0.480513769946995;343.233.200.030.868;109.311.755.926.809;178.955.326.744.062;0.325657054426557;0.968665023414877
66500;78;3;0;1;0;0;0;9783;34.74;159.448.819;72.834.646;0.43164783068813;0.0942009390171503;0.770398373138609;173.985.266.649.133;12.966.726.407.361;0.0711789886840012
28000;48;2;0;1;0;0;0;9593;20.218;204.439.252;127.336.449;0.457522041332691;0.614585332404884;0.441937766477629;183.430.122.716.422;0.473827737266475;0.694889930879597
45000;117;3;0;1;0;0;0;7218;22.705;140.480.591;129.390.018;0.471262171034422;112.820.892.751.894;159.641.848.762.868;10.494.559.132.569;0.104350631668977;138.259.178.781.217
227000;105;4;0;2;0;0;0;8359;28.254;157.079.646;59.866.962;0.559149458305724;270.229.317.690.901;0.720734516269726;248.812.977.907.159;0.531687808326379;0.250811985981379
245000;70;1;1;1;0;0;0;19856;32.626;547.945.205;50.228.311;0.122547456192059;104.091.772.990.628;0.815223770282293;0.309192759836182;0.652551022297911;126.974.005.946.053
86000;76;3;0;1;0;1;1;10895;33.048;25.877.193;101.321.586;0.194436954080057;339.746.396.374.448;0.587690171480854;228.847.999.611.592;0.276980505309212;0.920211722763077
27000;37;2;0;1;0;0;0;6328;21.76;59.615.385;143.953.935;0.143280611584873;0.550802154529175;125.605.290.541.658;165.136.611.770.607;165.463.340.390.212;0.576146220532366
99000;119;3;0;1;0;0;1;7820;17.528;139.372.822;59.336.824;0.773252500207383;380.355.799.125.805;406.461.562.035.315;140.715.786.961.596;0.30274912474282;183.293.429.820.193
149000;121;3;0;1;0;0;1;8602;33.588;122.009.569;38.277.512;0.14225985139825;415.871.252.419.955;222.970.137.787.329;0.842198165302822;0.286546275429385;198.965.263.474.589
70991;87;3;0;1;0;0;0;5872;23.986;51.948.052;137.662.338;0.447215712455127;331.954.516.814.878;0.995911755791589;190.789.900.970.553;0.362342778239648;0.84708525657325
83000;59;1;0;1;0;0;0;9821;25.898;202.676.864;76.481.836;0.366616269539788;392.330.257.299.195;176.909.990.370.314;383.109.947.162.103;0.0755147477658503;0.280461794538348
87000;103;3;0;2;0;0;0;7312;27.226;63.829.787;39.513.678;0.351766933174232;0.657368988542641;15.190.527.254.943;160.097.689.042.006;178.429.382.609.666;0.835583924139116
97000;77;3;0;1;0;0;0;9705;32.705;173.737.374;24.242.424;0.20873952067443;426.281.922.633.957;245.377.169.939.815;0.805211636846368;0.450329455010482;218.047.372.931.895
121000;90;3;0;1;0;0;0;9375;38.63;136.094.675;26.627.219;0.773043630785088;4.180.231.268.288;422.624.755.184.282;108.102.076.396.283;159.580.525.628.379;0.970268068433026
92000;78;3;0;1;0;0;0;8510;29.514;111.872.146;47.945.205;0.208458646270222;417.797.471.033.397;274.104.372.268.877;119.366.937.950.034;0.955707991217343;235.805.876.440.465
245000;101;4;0;1;0;1;1;14393;24.361;442.670.537;68.214.804;0.371040855537227;2.355.164.313.123;0.421233598786977;197.047.851.987.506;0.145040537905668;0.519790978368348
90000;110;2;0;2;0;0;0;9555;7.403;221.024.259;153.432.032;0.284643851097999;192.580.084.717.801;227.041.492.888.749;0.962727152662861;125.835.898.386.096;199.824.649.770.935
97000;77;3;0;1;0;0;0;8602;33.588;122.009.569;38.277.512;0.176386158712143;420.086.874.373.021;22.543.696.471.446;0.79929158827102;0.255490028217407;202.367.639.197.807
70991;87;3;0;1;0;0;0;7296;24.524;77.067.669;122.180.451;0.418611594829358;323.505.935.411.015;0.901439152787156;201.356.041.567.863;0.300614767457449;0.746686965829628
120000;123;2;0;1;0;0;0;8250;12.977;203.225.806;19.354.839;0.954361180157755;436.821.302.977.334;444.013.866.484.176;123.239.630.532.452;193.596.466.884.255;110.443.069.640.693
126000;85;3;0;1;0;0;0;10329;37.991;157.342.657;42.105.263;0.116839297181901;0.262871417131333;12.232.986.237.586;126.929.554.187.673;0.954406116729717;0.476973455617989
123000;77;3;0;1;0;0;0;9705;32.705;173.737.374;24.242.424;0.164119270671865;42.075.797.410.915;241.688.322.126.955;0.856955756088812;0.466821131055304;213.385.540.276.495
112000;78;3;0;1;0;0;0;10395;45.286;165.876.777;0.7109005;0.425662004255142;466.308.095.257.775;296.460.882.799.759;0.768811074520358;0.839493926882626;268.087.245.533.262
99000;70;2;0;1;0;0;0;9399;32.146;130.813.953;6.122.449;0.277197717565891;0.556989128711035;0.961928444987835;175.360.825.085.285;129.741.148.995.672;0.556073590949018
132000;90;2;0;1;0;0;0;9373;32.681;149.466.192;39.145.907;0.0808588551763508;444.268.350.673.051;440.604.450.716.038;0.24058497603341;100.745.498.480.681;160.962.812.482.676
78000;78;2;0;1;0;0;0;8745;22.71;199.637.024;6.884.058;0.609817982622196;155.870.617.736.433;0.659294762464588;203.830.038.443.899;0.544554509910031;0.875466070161795
149000;121;3;0;1;0;0;0;8602;33.588;122.009.569;38.277.512;0.0785647231503366;414.763.464.439.472;227.882.361.697.713;0.867939900264154;0.361175836865028;201.702.158.872.728
115000;84;2;0;1;0;0;0;6197;10.911;91.836.735;28.061.224;0.208114976873078;451.722.111.950.232;448.717.250.549.037;0.0724396080369536;0.973537473180602;177.285.615.239.787
193000;96;2;0;1;0;0;0;13677;40.208;324.723.247;35.055.351;0.465246142059884;242.620.283.494.352;14.909.297.583.336;26.931.900.131.999;0.605822997363204;114.497.340.883.783
97000;96;2;0;1;0;0;0;10621;27.757;264.069.264;58.441.558;0.218050700243113;377.567.219.411.424;176.115.912.982.484;36.876.631.632.622;0.126199259561018;0.129028035718988
48400;55;3;0;1;0;0;0;11645;34.531;311.864.407;47.457.627;0.779350085362392;220.863.533.516.356;210.699.209.841.424;280.317.731.256.146;0.172488633226784;0.799295431418517
29900;53;3;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.408393808398996;0.254845985394642;0.449873928879859;226.197.487.452.947;0.473154195577259;0.332603577009745
89800;69;1;0;1;0;0;0;11897;29.132;316.666.667;66.481.994;0.476389946674029;150.624.085.104.984;0.842440518614676;193.543.377.510.538;0.44809992898482;114.294.936.534.286
25800;40;1;0;1;0;0;0;7876;28.243;113.636.364;152.597.403;0.424087626761789;0.161556648726233;101.240.298.653.179;154.337.702.734.331;126.711.019.095.454;0.211949956441871
210800;102;5;0;2;1;0;0;17122;33.747;501.547.988;21.671.827;0.283257353239508;0.686471478901143;0.513557193110862;139.241.041.541.603;0.464643376233219;0.416019488919365
20600;38;2;0;1;0;0;0;5504;20.014;53.418.803;222.698.073;0.371009940168917;0.150995980501994;0.421142100864985;232.304.627.463.461;0.557689168525158;0.375423362427398
23200;53;3;0;1;0;0;0;6124;18.923;68.807.339;201.372.998;0.336753461936603;0.195578914430305;0.382505797905433;228.341.261.243.775;0.554786406186142;0.400523016307665
35900;85;3;0;1;0;0;0;4189;11.105;19.169.329;76.677.316;0.127736929450389;189.003.946.811.509;0.975904512383319;155.126.123.334.027;0.75032216025345;15.146.191.370.399
47100;76;3;0;1;0;0;0;8911;21.941;158.924.205;68.292.683;0.673287200904052;487.247.959.820.091;214.328.142.759.774;126.947.717.386.158;0.192031710308324;235.180.506.237.611
30500;53;3;0;1;0;0;0;5504;20.014;53.418.803;222.698.073;0.427713311440206;0.182033089779143;0.476925918378377;230.204.019.849.758;0.510169956700821;0.318263215620833
72400;57;1;0;1;0;0;0;5504;20.014;53.418.803;222.698.073;0.625555103571198;0.457907278822776;0.659771338745101;222.376.236.302.377;0.243122674887822;0.198407572846677
29000;53;3;0;1;0;0;0;4714;17.235;35.502.959;154.302.671;0.316718135466365;0.476594309753058;0.314282581656278;198.917.897.480.925;0.587594853414582;0.613806814783763
28400;53;3;0;1;0;0;0;6294;19.765;81.081.081;230.769.231;0.359232842617594;0.449017099482136;0.367903084078677;201.993.953.558.647;0.534743071917902;0.537088484944486
27400;53;3;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.34710937811274;0.182655314740886;0.39422213923812;230.019.431.500.776;0.553482625502512;0.391158768752684
30400;71;3;0;1;0;0;0;8745;22.71;199.637.024;6.884.058;0.222047390823011;19.872.100.859.108;0.637052272043817;188.229.909.647.684;0.795637816556384;132.727.147.009.675
51800;76;3;0;1;0;0;0;14970;24.238;429.166.667;104.166.667;0.5389661160038;103.515.723.788.924;0.723012674640388;0.945032250967416;102.901.986.416.451;0.780551702187888
39600;46;1;0;1;0;0;0;8911;21.941;158.924.205;68.292.683;0.527014312712592;49.339.429.211.834;225.781.525.009.182;111.719.915.951.521;0.182171339311563;242.792.918.855.568
21900;53;3;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.554111857040876;0.412607344640026;0.587222883789666;219.822.922.143.317;0.310952993186177;0.251509668791253
24000;40;3;0;1;0;0;0;5504;20.014;53.418.803;222.698.073;0.490587035963485;0.287590943299534;0.533241151492699;229.809.811.285.462;0.408003519687402;0.248683275685215
40400;54;3;0;1;0;0;0;7963;31.601;89.795.918;6.097.561;0.286840226539244;165.486.017.519.089;175.554.108.405.723;254.247.851.262.021;0.226110565594727;0.278974639101978
21000;38;3;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.3823646159855;0.228992884131685;0.425587846910528;227.259.091.377.516;0.503726502426529;0.355802467037705
21000;53;3;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.423771154078868;0.257309769909906;0.465714744550923;227.074.540.968.501;0.461398050385334;0.316430697489367
31300;49;2;0;1;0;0;0;6451;23.762;63.711.911;11.634.349;0.205544251205768;51.909.571.455.279;256.988.166.404.277;0.964100721663502;0.204037218416338;270.726.485.118.423
30600;71;3;0;1;0;0;0;4189;15.841;25.252.525;60.606.061;0.390802755220661;222.587.439.500.404;102.678.633.782.482;169.678.771.065.394;0.75168514796925;185.171.093.152.043
350000;190;1;0;1;0;0;0;15809;41.876;47;4.5;0.468901967160573;23.305.686.981.263;0.315602656793632;265.792.271.906.038;0.232638763513479;194.945.210.870.141
89100;78;3;0;1;0;0;0;9180;31.205;12.633.833;27.837.259;0.252421034700928;443.902.104.096.636;289.371.295.039.742;100.603.726.477.279;0.917045013160189;255.451.144.081.615
38900;77;4;0;1;0;0;0;6518;22.765;60.714.286;76.785.714;0.273199230065918;159.413.980.707.925;105.226.628.566.517;158.268.521.073.172;0.48770188988391;111.303.565.082.088
21700;83;4;0;2;0;0;0;4723;21.165;42.440.318;100.529.101;0.310151463610278;16.844.216.978.564;110.313.565.762.933;141.788.516.699.248;0.542352272156743;144.224.096.750.424
36200;71;1;0;1;0;0;0;5558;21.404;40.772.532;111.587.983;0.381852288145763;162.215.701.048.516;106.502.711.865.444;149.962.371.588.575;0.47991426047061;125.812.650.241.479
30000;53;1;0;1;0;0;0;5504;20.014;53.418.803;222.698.073;0.545598325282416;0.329553679313729;0.587790219221018;230.951.677.013.717;0.359983383750456;0.195480007163476
24600;53;3;0;1;0;0;0;5504;20.014;53.418.803;222.698.073;0.507213425054807;0.306628418592811;0.548990257954081;229.232.331.982.656;0.388310123178751;0.234439656173976
74900;94;3;0;1;0;0;0;9412;30.68;19.020.979;74.125.874;0.525769610286626;350.740.414.715.834;128.802.465.905.253;162.760.450.091.366;0.450086748616479;110.615.450.014.531
280000;165;1;0;1;0;0;0;17046;34.105;42.503.639;97.525.473;0.39130906365759;324.756.329.074.833;322.784.222.165.816;132.876.716.766.168;0.58248567938868;130.046.730.560.657
28800;47;1;0;1;0;0;0;7876;28.243;113.636.364;152.597.403;0.421410732788671;0.167272375121619;101.793.557.450.211;153.913.135.002.128;126.701.449.234.366;0.217517140701473
25500;54;3;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.417858508968541;0.240145916784894;0.461313976473348;228.523.775.976.791;0.474082324581827;0.320074954742736
27700;84;3;0;1;1;0;0;5558;21.404;40.772.532;111.587.983;0.349227729306195;16.476.724.291.271;101.211.586.479.701;158.044.866.353.238;0.521660140975604;116.681.171.646.034
29900;53;3;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.389262086231661;0.241295731127102;0.431417135689996;226.387.887.906.029;0.493084203795969;0.350339836136901
89800;69;1;0;1;0;0;0;11897;29.132;316.666.667;66.481.994;0.472063456585332;152.435.554.990.535;0.837100118495466;195.371.651.343.814;0.458089097110279;113.096.976.908.414
23200;53;3;0;1;0;0;0;6124;18.923;68.807.339;201.372.998;0.337144624094297;0.184426726444065;0.38401947789591;229.430.872.656.879;0.560228699131466;0.400785879585742
35900;85;3;0;1;0;0;0;4723;21.165;42.440.318;100.529.101;0.146446944928347;185.555.463.696.022;0.982907553381841;153.870.277.704.811;0.713622986328491;148.403.821.964.058
47100;76;3;0;1;0;0;0;8911;21.941;158.924.205;68.292.683;0.698924299527989;484.179.610.311.175;211.286.565.780.449;127.430.487.107.428;0.163361745757117;232.081.208.732.629
30500;53;3;0;1;0;0;0;5504;20.014;53.418.803;222.698.073;0.443076393947057;0.19604127804823;0.491776379324112;230.029.753.748.162;0.494617538191176;0.301589109660224
72400;57;1;0;1;0;0;0;5033;17.962;41.584.158;269.306.931;0.609582244612966;0.458874205403618;0.642076818945748;21.985.941.517.238;0.255227541432489;0.226354266743949
29000;53;3;0;1;0;0;0;4714;17.235;35.502.959;154.302.671;0.298859372995026;0.48800136731729;0.291038257441441;198.110.187.655.677;0.609746023128429;0.645908558988743
28400;53;3;0;1;0;0;0;6294;19.765;81.081.081;230.769.231;0.343083858525564;0.451178183450285;0.349548371543451;201.530.454.049.519;0.555551829496732;0.556265446813614
51800;76;3;0;1;0;0;0;14970;24.238;429.166.667;104.166.667;0.524461511059634;105.336.534.486.957;0.707048893059151;0.965059217248329;103.946.672.524.054;0.795389301230809
30600;71;3;0;1;0;0;0;4189;15.841;25.252.525;60.606.061;0.425740092420165;224.564.701.200.479;105.158.424.628.166;169.847.541.822.861;0.725730151997162;188.679.855.745.876
350000;190;1;0;1;0;0;0;15809;41.876;47;4.5;0.495523278540255;235.887.660.662.941;0.328396664767157;268.728.854.070.113;0.220452637029034;197.367.741.000.264
89100;78;3;0;1;0;0;0;9180;31.205;12.633.833;27.837.259;0.281705257840942;446.448.850.726.366;292.255.564.078.043;100.740.346.304.575;0.93670539415978;258.392.943.332.815
300000;120;5;1;1;0;0;0;15809;41.876;47;4.5;0.485754005537037;228.091.772.467.907;0.126579151802992;256.720.995.546.817;0.301111607972925;196.571.699.040.428
76000;47;2;0;1;0;0;0;9592;28.975;173.515.982;73.226.545;0.261462273718723;512.276.169.504.345;257.559.046.933.116;0.780659135840653;0.231782298891656;266.613.950.344.625
190000;85;3;0;1;0;0;1;8477;29.642;142.105.263;78.947.368;0.488238832025813;0.536012797225783;0.567109154405672;198.276.417.286.113;0.959407319165883;0.512784767277135
439500;121;3;1;2;1;0;0;19988;31.267;53.236.246;14.563.107;0.475665131369032;0.312184042206854;0.44845366784193;124.805.288.541.671;0.274073735111396;0.646559259501088
409500;118;3;1;2;1;0;0;19988;31.267;53.236.246;14.563.107;0.507959177129817;0.298567635387488;0.48283457249657;121.180.532.219.574;0.276910666870789;0.681066380345051
450000;218;6;1;2;0;0;1;17054;32.558;483.805.668;28.282.828;0.222524395684363;0.185626318866831;0.36044284172481;111.089.710.058.473;0.0770042401448;0.976785852072424
330000;100;5;0;1;0;0;0;15809;41.876;47;4.5;0.640606938924547;242.323.489.905.353;0.129739632740571;269.178.238.558.176;0.451167846439676;212.053.351.399.323
76000;49;2;0;1;0;0;0;9716;33.974;156.950.673;56.053.812;0.885381088364517;461.505.230.200.571;189.839.772.755.968;130.807.930.115.963;0.0893818599559181;209.375.643.054.351
290000;105;4;0;2;0;0;0;16753;37.137;441.717.791;24.539.877;0.425247828289596;0.484635193491732;0.523692336469854;118.444.815.175.405;0.512837145874252;0.535127127748187
400000;116;4;0;2;0;0;0;12678;31.133;312.227.074;24.017.467;0.443487053651149;10.828.414.109.621;120.636.354.094.368;0.980941051760446;0.615169265454013;113.625.214.224.928
110600;101;4;0;2;0;0;0;9333;29.613;183.800.623;35.825.545;0.336120883485548;352.033.073.903.156;101.939.543.702.661;182.198.820.908.809;0.146574183495786;101.276.101.154.033
64800;76;3;0;1;0;0;0;14970;24.238;429.166.667;104.166.667;0.565220950628172;0.99826302397153;0.795981647425232;0.896106539937265;0.968077994957105;0.762524618883764
